MPID,name.x,constituency,Hluttaw,committee.x,position,
LWMP-02-0208,ဦးမြင့်သိန်း,ဝက်လက်မဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော်တောင်သူသမားနှင့် အလုပ်သမားရေးရာကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0251,ဦးစိုင်းထွန်းအောင်,မိုင်းယောင်းမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော်တောင်သူသမားနှင့် အလုပ်သမားရေးရာကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0155,ဦးနိုင်သောင်းညွန့်,မော်လမြိုင်မဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော်တောင်သူသမားနှင့် အလုပ်သမားရေးရာကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0241,ဦးတိုးသောင်,မိုးမိတ်မဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် သယံဇာတနှင့် သဘာဝပတ်ဝန်းကျင်ထိန်းသိမ်းရေးဆိုင်ရာကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0101,ဦးကျော်အောင်လွင်,စေတုတ္တရာမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် သယံဇာတနှင့် သဘာဝပတ်ဝန်းကျင်ထိန်းသိမ်းရေးဆိုင်ရာကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0289,ဦးဇော်ဝင်း,ကြည့်မြင်တိုင်မဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် စီးပွားရေးနှင့်ဘဏ္ဍာရေးဖွံ့ဖြိုးတိုးတက်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0114,ဦးကျော်ကြီး (ခ) ဦးအုန်းခင်,မင်းလှမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် စီးပွားရေးနှင့်ဘဏ္ဍာရေးဖွံ့ဖြိုးတိုးတက်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
,ဦးသန်းလင်းလင်း,မယ်စဲ့မဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် ပို့ဆောင်ရေး၊ ဆက်သွယ်ရေးနှင့် ဆောက်လုပ်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
,ဦးထွန်းဝေ,ဖောင်းပြင်မဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် ပို့ဆောင်ရေး၊ ဆက်သွယ်ရေးနှင့် ဆောက်လုပ်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0099,ဦးစိုးမြင့် (ခ) ဦးစိုးလွင်,ငဖဲမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် ရင်းနှီးမြှပ်နှံမှုနှင့် စက်မှုလက်မှုဖွံ့ဖြိုးတိုးတက်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0199,ဦးစိုးစံသက်ထွန်း,မြင်းမူမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် ရင်းနှီးမြှပ်နှံမှုနှင့် စက်မှုလက်မှုဖွံ့ဖြိုးတိုးတက်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0258,ဦးအောင်စိုးမင်း,ရွာငံမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် လျှပ်စစ်နှင့် စွမ်းအင်ဖွံ့ဖြိုးတိုးတက်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0178,ဦးထွန်းဝင်း,ကျွန်းလှမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် လျှပ်စစ်နှင့် စွမ်းအင်ဖွံ့ဖြိုးတိုးတက်ရေးကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0014,ဦးမင်းသိုင်း,ဘိုကလေးမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် ပြည်သူ့ရေးရာစီမံခန့်ခွဲမှုကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0018,ဦးဝင်းဆွေ,မော်လမြိုင်ကျွန်းမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် ပြည်သူ့ရေးရာစီမံခန့်ခွဲမှုကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0052,ဦးအောင်သန်း,သဲကုန်းမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် ပြည်သူ့ရေးရာစီမံခန့်ခွဲမှုကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
LWMP-02-0212,ဒေါက်တာဦးခင်မောင်သင်း,အရာတော်မဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် တရားစီရင်ရေးနှင့် ဥပဒေရေးရာကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
,ဦးထွန်းထွန်းဝင်း,ရမည်းသင်းမဲဆန္ဒနယ်,ပြည်သူ့လွှတ်တော်,ပြည်သူ့လွှတ်တော် တရားစီရင်ရေးနှင့် ဥပဒေရေးရာကော်မတီ,အဖွဲ့ဝင်,ပြည်သူ့လွှတ်တော် အမိန့်ကြော်ငြာစာအမှတ် ၁၅/၂၀၁၇အရ ထပ်မံထည့်သွင်း
